symbol,mode,fold,split,task,horizon_days,model,n_rows,acc,balacc,f1,auc,posrate,threshold,extra
AAPL,walk,7,val,direction,5,LOGREG,121,0.5537190082644629,0.5,0.7127659574468085,0.5149253731343283,0.5537190082644629,0.05,t_f1=0.7128 C=0.5 balanced
AAPL,walk,7,test,direction,5,LOGREG,121,0.4297520661157025,0.5,0.6011560693641619,0.5936454849498327,0.4297520661157025,0.05,t_f1=0.7128 C=0.5 balanced
AAPL,walk,7,val,direction,5,HGB,121,0.5867768595041323,0.5657822001105584,0.6710526315789473,0.6293532338308457,0.5537190082644629,0.05,t_f1=0.6711 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,7,test,direction,5,HGB,121,0.48760330578512395,0.508082497212932,0.5230769230769231,0.5197881828316611,0.4297520661157025,0.05,t_f1=0.6711 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,8,val,direction,5,BASELINE_ALL_ZERO,121,0.6611570247933884,0.5,0.0,0.5,0.33884297520661155,0.5,
AAPL,walk,8,test,direction,5,BASELINE_ALL_ZERO,121,0.49586776859504134,0.5,0.0,0.5,0.5041322314049587,0.5,
AAPL,walk,8,val,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.33884297520661155,0.5,0.5061728395061729,0.5,0.33884297520661155,0.5,p_train=0.593
AAPL,walk,8,test,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.5041322314049587,0.5,0.6703296703296703,0.5,0.5041322314049587,0.5,p_train=0.593
AAPL,walk,8,val,direction,5,LOGREG,121,0.33884297520661155,0.5,0.5061728395061729,0.36402439024390243,0.33884297520661155,0.05,t_f1=0.5062 C=0.5 balanced
AAPL,walk,8,test,direction,5,LOGREG,121,0.5041322314049587,0.5,0.6703296703296703,0.6953551912568305,0.5041322314049587,0.05,t_f1=0.5062 C=0.5 balanced
AAPL,walk,8,val,direction,5,HGB,121,0.38016528925619836,0.4896341463414634,0.4755244755244755,0.4213414634146342,0.33884297520661155,0.1,t_f1=0.4755 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,8,test,direction,5,HGB,121,0.5537190082644629,0.5506830601092896,0.6746987951807228,0.6333333333333333,0.5041322314049587,0.1,t_f1=0.4755 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,9,val,direction,5,BASELINE_ALL_ZERO,121,0.5702479338842975,0.5,0.0,0.5,0.4297520661157025,0.5,
AAPL,walk,9,test,direction,5,BASELINE_ALL_ZERO,121,0.4297520661157025,0.5,0.0,0.5,0.5702479338842975,0.5,
AAPL,walk,9,val,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.4297520661157025,0.5,0.6011560693641619,0.5,0.4297520661157025,0.5,p_train=0.587
AAPL,walk,9,test,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.5702479338842975,0.5,0.7263157894736842,0.5,0.5702479338842975,0.5,p_train=0.587
AAPL,walk,9,val,direction,5,LOGREG,121,0.5371900826446281,0.5728818283166108,0.6056338028169014,0.6340579710144927,0.4297520661157025,0.44999999999999996,t_f1=0.6056 C=0.5 balanced
AAPL,walk,9,test,direction,5,LOGREG,121,0.6033057851239669,0.5858416945373468,0.6712328767123288,0.6396321070234114,0.5702479338842975,0.44999999999999996,t_f1=0.6056 C=0.5 balanced
AAPL,walk,9,val,direction,5,HGB,121,0.4793388429752066,0.524526198439242,0.5827814569536424,0.45150501672240806,0.4297520661157025,0.1,t_f1=0.5828 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,9,test,direction,5,HGB,121,0.4628099173553719,0.4342251950947603,0.5751633986928104,0.42670011148272013,0.5702479338842975,0.1,t_f1=0.5828 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,10,val,direction,5,BASELINE_ALL_ZERO,121,0.49586776859504134,0.5,0.0,0.5,0.5041322314049587,0.5,
AAPL,walk,10,test,direction,5,BASELINE_ALL_ZERO,121,0.2396694214876033,0.5,0.0,0.5,0.7603305785123967,0.5,
AAPL,walk,10,val,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.5041322314049587,0.5,0.6703296703296703,0.5,0.5041322314049587,0.5,p_train=0.577
AAPL,walk,10,test,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.7603305785123967,0.5,0.863849765258216,0.5,0.7603305785123967,0.5,p_train=0.577
AAPL,walk,10,val,direction,5,LOGREG,121,0.5041322314049587,0.5,0.6703296703296703,0.489344262295082,0.5041322314049587,0.05,t_f1=0.6703 C=0.5 balanced
AAPL,walk,10,test,direction,5,LOGREG,121,0.7603305785123967,0.5,0.863849765258216,0.6368065967016492,0.7603305785123967,0.05,t_f1=0.6703 C=0.5 balanced
AAPL,walk,10,val,direction,5,HGB,121,0.5289256198347108,0.5251366120218579,0.6779661016949152,0.5393442622950819,0.5041322314049587,0.05,t_f1=0.6780 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,10,test,direction,5,HGB,121,0.7107438016528925,0.4910044977511244,0.8275862068965517,0.5209895052473763,0.7603305785123967,0.05,t_f1=0.6780 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,11,val,direction,5,BASELINE_ALL_ZERO,121,0.4297520661157025,0.5,0.0,0.5,0.5702479338842975,0.5,
AAPL,walk,11,test,direction,5,BASELINE_ALL_ZERO,121,0.3884297520661157,0.5,0.0,0.5,0.6115702479338843,0.5,
AAPL,walk,11,val,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.5702479338842975,0.5,0.7263157894736842,0.5,0.5702479338842975,0.5,p_train=0.578
AAPL,walk,11,test,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.6115702479338843,0.5,0.7589743589743589,0.5,0.6115702479338843,0.5,p_train=0.578
AAPL,walk,11,val,direction,5,LOGREG,121,0.5702479338842975,0.5,0.7263157894736842,0.6463210702341137,0.5702479338842975,0.05,t_f1=0.7263 C=0.5 balanced
AAPL,walk,11,test,direction,5,LOGREG,121,0.6115702479338843,0.5,0.7589743589743589,0.5675675675675675,0.6115702479338843,0.05,t_f1=0.7263 C=0.5 balanced
AAPL,walk,11,val,direction,5,HGB,121,0.5702479338842975,0.5,0.7263157894736842,0.4827201783723523,0.5702479338842975,0.05,t_f1=0.7263 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,11,test,direction,5,HGB,121,0.5785123966942148,0.5156699252443933,0.6982248520710059,0.5092006900517538,0.6115702479338843,0.05,t_f1=0.7263 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,12,val,direction,5,BASELINE_ALL_ZERO,121,0.2396694214876033,0.5,0.0,0.5,0.7603305785123967,0.5,
AAPL,walk,12,test,direction,5,BASELINE_ALL_ZERO,121,0.4793388429752066,0.5,0.0,0.5,0.5206611570247934,0.5,
AAPL,walk,12,val,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.7603305785123967,0.5,0.863849765258216,0.5,0.7603305785123967,0.5,p_train=0.573
AAPL,walk,12,test,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.5206611570247934,0.5,0.6847826086956522,0.5,0.5206611570247934,0.5,p_train=0.573
AAPL,walk,12,val,direction,5,LOGREG,121,0.7603305785123967,0.5,0.863849765258216,0.6757871064467766,0.7603305785123967,0.05,t_f1=0.8638 C=0.5 balanced
AAPL,walk,12,test,direction,5,LOGREG,121,0.5206611570247934,0.5,0.6847826086956522,0.5210727969348659,0.5206611570247934,0.05,t_f1=0.8638 C=0.5 balanced
AAPL,walk,12,val,direction,5,HGB,121,0.71900826446281,0.4846326836581709,0.8349514563106796,0.4355322338830585,0.7603305785123967,0.05,t_f1=0.8350 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,12,test,direction,5,HGB,121,0.5206611570247934,0.5027367268746579,0.6704545454545454,0.4663382594417077,0.5206611570247934,0.05,t_f1=0.8350 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,13,val,direction,5,BASELINE_ALL_ZERO,121,0.3884297520661157,0.5,0.0,0.5,0.6115702479338843,0.5,
AAPL,walk,13,test,direction,5,BASELINE_ALL_ZERO,121,0.49586776859504134,0.5,0.0,0.5,0.5041322314049587,0.5,
AAPL,walk,13,val,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.6115702479338843,0.5,0.7589743589743589,0.5,0.6115702479338843,0.5,p_train=0.576
AAPL,walk,13,test,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.5041322314049587,0.5,0.6703296703296703,0.5,0.5041322314049587,0.5,p_train=0.576
AAPL,walk,13,val,direction,5,LOGREG,121,0.6363636363636364,0.5319148936170213,0.7708333333333334,0.5615296147211041,0.6115702479338843,0.39999999999999997,t_f1=0.7708 C=0.5 balanced
AAPL,walk,13,test,direction,5,LOGREG,121,0.512396694214876,0.5083333333333333,0.6740331491712708,0.4459016393442623,0.5041322314049587,0.39999999999999997,t_f1=0.7708 C=0.5 balanced
AAPL,walk,13,val,direction,5,HGB,121,0.47107438016528924,0.4355951696377228,0.5789473684210527,0.3855664174813111,0.6115702479338843,0.05,t_f1=0.5789 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,13,test,direction,5,HGB,121,0.4380165289256198,0.43524590163934423,0.5802469135802469,0.4311475409836065,0.5041322314049587,0.05,t_f1=0.5789 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,14,val,direction,5,BASELINE_ALL_ZERO,121,0.4793388429752066,0.5,0.0,0.5,0.5206611570247934,0.5,
AAPL,walk,14,test,direction,5,BASELINE_ALL_ZERO,121,0.47107438016528924,0.5,0.0,0.5,0.5289256198347108,0.5,
AAPL,walk,14,val,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.5206611570247934,0.5,0.6847826086956522,0.5,0.5206611570247934,0.5,p_train=0.582
AAPL,walk,14,test,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.5289256198347108,0.5,0.6918918918918919,0.5,0.5289256198347108,0.5,p_train=0.582
AAPL,walk,14,val,direction,5,LOGREG,121,0.5619834710743802,0.5437876299945266,0.7005649717514124,0.5041050903119868,0.5206611570247934,0.49999999999999994,t_f1=0.7006 C=0.5 balanced
AAPL,walk,14,test,direction,5,LOGREG,121,0.5619834710743802,0.5370065789473684,0.7005649717514124,0.38980263157894735,0.5289256198347108,0.49999999999999994,t_f1=0.7006 C=0.5 balanced
AAPL,walk,14,val,direction,5,HGB,121,0.5206611570247934,0.5,0.6847826086956522,0.4630541871921182,0.5206611570247934,0.05,t_f1=0.6848 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,14,test,direction,5,HGB,121,0.5289256198347108,0.5,0.6918918918918919,0.48684210526315785,0.5289256198347108,0.05,t_f1=0.6848 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,15,val,direction,5,BASELINE_ALL_ZERO,121,0.49586776859504134,0.5,0.0,0.5,0.5041322314049587,0.5,
AAPL,walk,15,test,direction,5,BASELINE_ALL_ZERO,121,0.36363636363636365,0.5,0.0,0.5,0.6363636363636364,0.5,
AAPL,walk,15,val,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.5041322314049587,0.5,0.6703296703296703,0.5,0.5041322314049587,0.5,p_train=0.579
AAPL,walk,15,test,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.6363636363636364,0.5,0.7777777777777778,0.5,0.6363636363636364,0.5,p_train=0.579
AAPL,walk,15,val,direction,5,LOGREG,121,0.512396694214876,0.5083333333333333,0.6740331491712708,0.41147540983606556,0.5041322314049587,0.39999999999999997,t_f1=0.6740 C=0.5 balanced
AAPL,walk,15,test,direction,5,LOGREG,121,0.5619834710743802,0.5194805194805194,0.6624203821656051,0.51357733175915,0.6363636363636364,0.39999999999999997,t_f1=0.6740 C=0.5 balanced
AAPL,walk,15,val,direction,5,HGB,121,0.5041322314049587,0.5002732240437159,0.6629213483146067,0.423224043715847,0.5041322314049587,0.05,t_f1=0.6629 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,15,test,direction,5,HGB,121,0.6446280991735537,0.5503246753246753,0.7624309392265194,0.5460448642266824,0.6363636363636364,0.05,t_f1=0.6629 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,16,val,direction,5,BASELINE_ALL_ZERO,121,0.47107438016528924,0.5,0.0,0.5,0.5289256198347108,0.5,
AAPL,walk,16,test,direction,5,BASELINE_ALL_ZERO,121,0.36363636363636365,0.5,0.0,0.5,0.6363636363636364,0.5,
AAPL,walk,16,val,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.5289256198347108,0.5,0.6918918918918919,0.5,0.5289256198347108,0.5,p_train=0.580
AAPL,walk,16,test,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.6363636363636364,0.5,0.7777777777777778,0.5,0.6363636363636364,0.5,p_train=0.580
AAPL,walk,16,val,direction,5,LOGREG,121,0.5289256198347108,0.5,0.6918918918918919,0.4059758771929825,0.5289256198347108,0.05,t_f1=0.6919 C=0.5 balanced
AAPL,walk,16,test,direction,5,LOGREG,121,0.6363636363636364,0.5,0.7777777777777778,0.6142266824085005,0.6363636363636364,0.05,t_f1=0.6919 C=0.5 balanced
AAPL,walk,16,val,direction,5,HGB,121,0.5785123966942148,0.5526315789473684,0.7150837988826816,0.546875,0.5289256198347108,0.05,t_f1=0.7151 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,16,test,direction,5,HGB,121,0.5867768595041323,0.538961038961039,0.6875,0.5035419126328217,0.6363636363636364,0.05,t_f1=0.7151 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,17,val,direction,5,BASELINE_ALL_ZERO,121,0.36363636363636365,0.5,0.0,0.5,0.6363636363636364,0.5,
AAPL,walk,17,test,direction,5,BASELINE_ALL_ZERO,121,0.47107438016528924,0.5,0.0,0.5,0.5289256198347108,0.5,
AAPL,walk,17,val,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.6363636363636364,0.5,0.7777777777777778,0.5,0.6363636363636364,0.5,p_train=0.574
AAPL,walk,17,test,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.5289256198347108,0.5,0.6918918918918919,0.5,0.5289256198347108,0.5,p_train=0.574
AAPL,walk,17,val,direction,5,LOGREG,121,0.6363636363636364,0.5,0.7777777777777778,0.5171192443919717,0.6363636363636364,0.05,t_f1=0.7778 C=0.5 balanced
AAPL,walk,17,test,direction,5,LOGREG,121,0.5289256198347108,0.5,0.6918918918918919,0.6134868421052632,0.5289256198347108,0.05,t_f1=0.7778 C=0.5 balanced
AAPL,walk,17,val,direction,5,HGB,121,0.628099173553719,0.5422077922077921,0.7457627118644068,0.5982880755608029,0.6363636363636364,0.05,t_f1=0.7458 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,17,test,direction,5,HGB,121,0.4462809917355372,0.43338815789473684,0.5562913907284768,0.4205043859649123,0.5289256198347108,0.05,t_f1=0.7458 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,18,val,direction,5,BASELINE_ALL_ZERO,121,0.36363636363636365,0.5,0.0,0.5,0.6363636363636364,0.5,
AAPL,walk,18,test,direction,5,BASELINE_ALL_ZERO,121,0.5867768595041323,0.5,0.0,0.5,0.4132231404958678,0.5,
AAPL,walk,18,val,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.6363636363636364,0.5,0.7777777777777778,0.5,0.6363636363636364,0.5,p_train=0.576
AAPL,walk,18,test,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.4132231404958678,0.5,0.5847953216374269,0.5,0.4132231404958678,0.5,p_train=0.576
AAPL,walk,18,val,direction,5,LOGREG,121,0.6363636363636364,0.5,0.7777777777777778,0.6127508854781583,0.6363636363636364,0.05,t_f1=0.7778 C=0.5 balanced
AAPL,walk,18,test,direction,5,LOGREG,121,0.4132231404958678,0.5,0.5847953216374269,0.3850704225352113,0.4132231404958678,0.05,t_f1=0.7778 C=0.5 balanced
AAPL,walk,18,val,direction,5,HGB,121,0.5041322314049587,0.4301948051948052,0.6428571428571429,0.3476977567886658,0.6363636363636364,0.05,t_f1=0.6429 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,18,test,direction,5,HGB,121,0.512396694214876,0.5726760563380282,0.609271523178808,0.6704225352112676,0.4132231404958678,0.05,t_f1=0.6429 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,19,val,direction,5,BASELINE_ALL_ZERO,121,0.47107438016528924,0.5,0.0,0.5,0.5289256198347108,0.5,
AAPL,walk,19,test,direction,5,BASELINE_ALL_ZERO,121,0.4214876033057851,0.5,0.0,0.5,0.5785123966942148,0.5,
AAPL,walk,19,val,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.5289256198347108,0.5,0.6918918918918919,0.5,0.5289256198347108,0.5,p_train=0.576
AAPL,walk,19,test,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.5785123966942148,0.5,0.7329842931937173,0.5,0.5785123966942148,0.5,p_train=0.576
AAPL,walk,19,val,direction,5,LOGREG,121,0.5289256198347108,0.5,0.6918918918918919,0.6148574561403509,0.5289256198347108,0.05,t_f1=0.6919 C=0.5 balanced
AAPL,walk,19,test,direction,5,LOGREG,121,0.5785123966942148,0.5,0.7329842931937173,0.4260504201680672,0.5785123966942148,0.05,t_f1=0.6919 C=0.5 balanced
